# !!! ------------------------------- NOTE!! --------------------------------- !!!
# !!! THESE COMPOUNDS ARE READ FROM THE DEFINITION FILE, NOT KPP OUTPUT. THIS  !!!
# !!! MEANS THAT THE NUMBER OF COMPOUNDS MAY BE MORE THAN IS ACTUALLY IN THE   !!!
# !!! SCHEME. ALSO, THE ORDER OF COMPOUNDS IS _NOT_ THE SAME AS THE INDICES IN !!!
# !!! CHEMISTRY. THE INFORMATION IN THIS FILE SHOULD BE USED IN A DICTIONARY.  !!! 
# If all atoms are zero, scheme definition had IGNORE in elemental composition
# name                         mass          C  H  O  N  S Cl Br  I  is_Radical
MMALNBCO3H                     209.11000000  5  7  8  1  0  0  0  0   0
MMALNBCO2H                     193.11100000  5  7  7  1  0  0  0  0   0
MACRNOOA                       165.10100000  4  7  6  1  0  0  0  0   0
MACRNOO                        165.10100000  4  7  6  1  0  0  0  0   0
INCO                           180.13600000  5 10  6  1  0  0  0  0   0
INCNO3                         226.14100000  5 10  8  2  0  0  0  0   0
INCOOH                         197.14300000  5 11  7  1  0  0  0  0   0
INCCO                          179.12800000  5  9  6  1  0  0  0  0   0
INCOH                          181.14400000  5 11  6  1  0  0  0  0   0
INCNCHO                        224.12500000  5  8  8  2  0  0  0  0   0
INCGLYOX                       177.11200000  5  7  6  1  0  0  0  0   0
INCNCO3                        255.11500000  5  7 10  2  0  0  0  0   1
INCNPAN                        301.12000000  5  7 12  3  0  0  0  0   0
INCNCO3H                       256.12300000  5  8 10  2  0  0  0  0   0
INCNCO2H                       240.12400000  5  8  9  2  0  0  0  0   0
MACRNBCO3                      180.09200000  4  6  7  1  0  0  0  0   1
MACRNBPAN                      226.09700000  4  6  9  2  0  0  0  0   0
MACRNBCO3H                     165.10100000  4  7  6  1  0  0  0  0   0
MACRNBCO2H                     165.10100000  4  7  6  1  0  0  0  0   0
COHM2CO3H                      134.08700000  4  6  5  0  0  0  0  0   0
COHM2CO2H                      118.08800000  4  6  4  0  0  0  0  0   0
COHM2PAN                       179.08400000  4  5  7  1  0  0  0  0   0
COHM2CO3                       133.07900000  4  5  5  0  0  0  0  0   1
NC3OOA                         135.07500000  3  5  5  1  0  0  0  0   0
NC3OO                          135.07500000  3  5  5  1  0  0  0  0   0
INDO                           180.13600000  5 10  6  1  0  0  0  0   0
MVKNO3                         149.10200000  4  7  5  1  0  0  0  0   0
INDOOH                         197.14300000  5 11  7  1  0  0  0  0   0
INDOH                          181.14400000  5 11  6  1  0  0  0  0   0
INDHPCHO                       195.12700000  5  9  7  1  0  0  0  0   0
INDHCHO                        179.12800000  5  9  6  1  0  0  0  0   0
INDHPCO3                       226.11700000  5  8  9  1  0  0  0  0   1
INDHPPAN                       272.12200000  5  8 11  2  0  0  0  0   0
INDHPCO3H                      227.12500000  5  9  9  1  0  0  0  0   0
INDHCO3                        210.11800000  5  8  8  1  0  0  0  0   1
INDHPAN                        256.12300000  5  8 10  2  0  0  0  0   0
INDHCO3H                       211.12600000  5  9  8  1  0  0  0  0   0
CO2N3CHO                       147.08600000  4  5  5  1  0  0  0  0   0
CO2N3CO3                       178.07600000  4  4  7  1  0  0  0  0   1
CO2N3PAN                       224.08100000  4  4  9  2  0  0  0  0   0
CO2N3CO3H                      179.08400000  4  5  7  1  0  0  0  0   0
NC4OOA                         165.10100000  4  7  6  1  0  0  0  0   0
NC4OO                          165.10100000  4  7  6  1  0  0  0  0   0
C58NO3PAN                      256.12300000  5  8 10  2  0  0  0  0   0
C58NO3CO3H                     211.12600000  5  9  8  1  0  0  0  0   0
C58NO3CO2H                     195.12700000  5  9  7  1  0  0  0  0   0
INB1NACO3                      255.11500000  5  7 10  2  0  0  0  0   1
INB1NAPAN                      301.12000000  5  7 12  3  0  0  0  0   0
INB1NACO2H                     240.12400000  5  8  9  2  0  0  0  0   0
INB1NACO3H                     256.12300000  5  8 10  2  0  0  0  0   0
INB1NBCO3                      255.11500000  5  7 10  2  0  0  0  0   1
INB1NBPAN                      301.12000000  5  7 12  3  0  0  0  0   0
INB1NBCO2H                     240.12400000  5  8  9  2  0  0  0  0   0
INB1NBCO3H                     256.12300000  5  8 10  2  0  0  0  0   0
INB1HPCO3                      226.11700000  5  8  9  1  0  0  0  0   1
INB1HPPAN                      272.12200000  5  8 11  2  0  0  0  0   0
INB1HPCO2H                     211.12600000  5  9  8  1  0  0  0  0   0
INB1HPCO3H                     227.12500000  5  9  9  1  0  0  0  0   0
LIMAO2                         185.24300000 10 17  3  0  0  0  0  0   1
LIMONENE                       136.23800000 10 16  0  0  0  0  0  0   0
LIMBO2                         185.24300000 10 17  3  0  0  0  0  0   1
LIMCO2                         185.24300000 10 17  3  0  0  0  0  0   1
LIMAO                          169.24400000 10 17  2  0  0  0  0  0   0
LIMANO3                        215.24900000 10 17  4  1  0  0  0  0   0
LIMAOOH                        186.25100000 10 18  3  0  0  0  0  0   0
LIMAOH                         170.25200000 10 18  2  0  0  0  0  0   0
LIMAL                          168.23600000 10 16  2  0  0  0  0  0   0
LIMBO                          169.24400000 10 17  2  0  0  0  0  0   0
LIMBNO3                        215.24900000 10 17  4  1  0  0  0  0   0
LIMBOOH                        186.25100000 10 18  3  0  0  0  0  0   0
LIMBCO                         168.23600000 10 16  2  0  0  0  0  0   0
LIMCO                          169.24400000 10 17  2  0  0  0  0  0   0
LIMCNO3                        215.24900000 10 17  4  1  0  0  0  0   0
LIMCOOH                        186.25100000 10 18  3  0  0  0  0  0   0
LIMCOH                         170.25200000 10 18  2  0  0  0  0  0   0
LIMKET                         138.21000000  9 14  1  0  0  0  0  0   0
LIMALO2                        217.24100000 10 17  5  0  0  0  0  0   1
LIMALO                         201.24200000 10 17  4  0  0  0  0  0   0
LIMALNO3                       247.24700000 10 17  6  1  0  0  0  0   0
LIMALOOH                       218.24900000 10 18  5  0  0  0  0  0   0
LIMALOH                        202.25000000 10 18  4  0  0  0  0  0   0
LMLKET                         170.20800000  9 14  3  0  0  0  0  0   0
C923PAN                        245.23100000 10 15  6  1  0  0  0  0   0
C923CO3H                       200.23400000 10 16  4  0  0  0  0  0   0
LIMONONIC                      184.23500000 10 16  3  0  0  0  0  0   0
C923O                          155.21700000  9 15  2  0  0  0  0  0   0
C923NO3                        201.22200000  9 15  4  1  0  0  0  0   0
C923OOH                        172.22400000  9 16  3  0  0  0  0  0   0
C923OH                         156.22500000  9 16  2  0  0  0  0  0   0
NORLIMAL                       154.20900000  9 14  2  0  0  0  0  0   0
C924O2                         187.21500000  9 15  4  0  0  0  0  0   1
C924O                          171.21600000  9 15  3  0  0  0  0  0   0
C924OOH                        188.22300000  9 16  4  0  0  0  0  0   0
C924OH                         172.22400000  9 16  3  0  0  0  0  0   0
C924CO                         170.20800000  9 14  3  0  0  0  0  0   0
C622CHO                        128.17100000  7 12  2  0  0  0  0  0   0
NORLIMO2                       203.21400000  9 15  5  0  0  0  0  0   1
NORLIMO                        187.21500000  9 15  4  0  0  0  0  0   0
NORLIMOOH                      204.22200000  9 16  5  0  0  0  0  0   0
C817CO                         156.18100000  8 12  3  0  0  0  0  0   0
C816PAN                        231.20400000  9 13  6  1  0  0  0  0   0
C816CO3H                       186.20700000  9 14  4  0  0  0  0  0   0
C816O                          141.19000000  8 13  2  0  0  0  0  0   0
C816OOH                        158.19700000  8 14  3  0  0  0  0  0   0
C816CO                         140.18200000  8 12  2  0  0  0  0  0   0
C925O2                         219.21300000  9 15  6  0  0  0  0  0   1
C925O                          203.21400000  9 15  5  0  0  0  0  0   0
C925OOH                        220.22100000  9 16  6  0  0  0  0  0   0
C818CO                         172.18000000  8 12  4  0  0  0  0  0   0
C926O2                         201.19800000  9 13  5  0  0  0  0  0   1
C817PAN                        247.20300000  9 13  7  1  0  0  0  0   0
C817CO3H                       202.20600000  9 14  5  0  0  0  0  0   0
KLIMONONIC                     186.20700000  9 14  4  0  0  0  0  0   0
C817O                          157.18900000  8 13  3  0  0  0  0  0   0
C817NO3                        203.19400000  8 13  5  1  0  0  0  0   0
C817OOH                        174.19600000  8 14  4  0  0  0  0  0   0
C817OH                         158.19700000  8 14  3  0  0  0  0  0   0
C818O2                         189.18700000  8 13  5  0  0  0  0  0   1
C818O                          173.18800000  8 13  4  0  0  0  0  0   0
C818OOH                        190.19500000  8 14  5  0  0  0  0  0   0
C818OH                         174.19600000  8 14  4  0  0  0  0  0   0
C517CHO                        130.14300000  6 10  3  0  0  0  0  0   0
C819O2                         189.18700000  8 13  5  0  0  0  0  0   1
C819O                          173.18800000  8 13  4  0  0  0  0  0   0
C819OOH                        190.19500000  8 14  5  0  0  0  0  0   0
C727PAN                        233.17600000  8 11  7  1  0  0  0  0   0
C727CO3H                       188.17900000  8 12  5  0  0  0  0  0   0
C727O                          143.16200000  7 11  3  0  0  0  0  0   0
C727OOH                        160.16900000  7 12  4  0  0  0  0  0   0
C820O2                         203.17000000  8 11  6  0  0  0  0  0   1
C820O                          187.17100000  8 11  5  0  0  0  0  0   0
C820OOH                        204.17800000  8 12  6  0  0  0  0  0   0
C727CO                         142.15400000  7 10  3  0  0  0  0  0   0
C728O2                         177.17600000  7 13  5  0  0  0  0  0   1
C622PAN                        205.16600000  7 11  6  1  0  0  0  0   0
C622CO3H                       160.16900000  7 12  4  0  0  0  0  0   0
C622CO2H                       144.17000000  7 12  3  0  0  0  0  0   0
C622O                          115.15200000  6 11  2  0  0  0  0  0   0
C622NO3                        161.15700000  6 11  4  1  0  0  0  0   0
C622OOH                        132.15900000  6 12  3  0  0  0  0  0   0
C622OH                         116.16000000  6 12  2  0  0  0  0  0   0
C518CHO                        114.14400000  6 10  2  0  0  0  0  0   0
C728O                          161.17700000  7 13  4  0  0  0  0  0   0
C728NO3                        207.18200000  7 13  6  1  0  0  0  0   0
C728OOH                        178.18400000  7 14  5  0  0  0  0  0   0
C728OH                         162.18500000  7 14  4  0  0  0  0  0   0
C517PAN                        207.13800000  6  9  7  1  0  0  0  0   0
C517CO3H                       162.14100000  6 10  5  0  0  0  0  0   0
C517CO2H                       146.14200000  6 10  4  0  0  0  0  0   0
C517O                          117.12400000  5  9  3  0  0  0  0  0   0
C517NO3                        163.12900000  5  9  5  1  0  0  0  0   0
C517OOH                        134.13100000  5 10  4  0  0  0  0  0   0
C517OH                         118.13200000  5 10  3  0  0  0  0  0   0
HMVKBCHO                       116.11600000  5  8  3  0  0  0  0  0   0
C623O2                         163.14900000  6 11  5  0  0  0  0  0   1
C518PAN                        191.13900000  6  9  6  1  0  0  0  0   0
C518CO3H                       146.14200000  6 10  4  0  0  0  0  0   0
C518CO2H                       130.14300000  6 10  3  0  0  0  0  0   0
C623O                          147.15000000  6 11  4  0  0  0  0  0   0
C623NO3                        193.15500000  6 11  6  1  0  0  0  0   0
C623OOH                        164.15700000  6 12  5  0  0  0  0  0   0
C623OH                         148.15800000  6 12  4  0  0  0  0  0   0
HMVKBPAN                       193.11100000  5  7  7  1  0  0  0  0   0
HMVKBCO3H                      148.11400000  5  8  5  0  0  0  0  0   0
HMVKBCO2H                      132.11500000  5  8  4  0  0  0  0  0   0
C821O2                         173.14400000  7  9  5  0  0  0  0  0   1
C821O                          157.14500000  7  9  4  0  0  0  0  0   0
C821OOH                        174.15200000  7 10  5  0  0  0  0  0   0
LMKAO2                         187.21500000  9 15  4  0  0  0  0  0   1
LMKBO2                         187.21500000  9 15  4  0  0  0  0  0   1
LMKAO                          171.21600000  9 15  3  0  0  0  0  0   0
LMKANO3                        217.22100000  9 15  5  1  0  0  0  0   0
LMKAOOH                        188.22300000  9 16  4  0  0  0  0  0   0
LMKAOH                         172.22400000  9 16  3  0  0  0  0  0   0
LMKBO                          171.21600000  9 15  3  0  0  0  0  0   0
LMKBNO3                        217.22100000  9 15  5  1  0  0  0  0   0
LMKBOOH                        188.22300000  9 16  4  0  0  0  0  0   0
LMKBCO                         170.20800000  9 14  3  0  0  0  0  0   0
LIMOOA                         184.23500000 10 16  3  0  0  0  0  0   0
LIMOOB                         184.23500000 10 16  3  0  0  0  0  0   0
LIMALAO2                       199.22600000 10 15  4  0  0  0  0  0   1
LIMALBO2                       199.22600000 10 15  4  0  0  0  0  0   1
LIMBOO                         184.23500000 10 16  3  0  0  0  0  0   0
LIMALAO                        183.22700000 10 15  3  0  0  0  0  0   0
LIMALAOOH                      200.23400000 10 16  4  0  0  0  0  0   0
LIMALAOH                       184.23500000 10 16  3  0  0  0  0  0   0
LIMALACO                       182.21900000 10 14  3  0  0  0  0  0   0
C729CHO                        140.18200000  8 12  2  0  0  0  0  0   0
LIMALBO                        183.22700000 10 15  3  0  0  0  0  0   0
LIMALBOOH                      200.23400000 10 16  4  0  0  0  0  0   0
LIMALBOH                       184.23500000 10 16  3  0  0  0  0  0   0
LIMALBCO                       182.21900000 10 14  3  0  0  0  0  0   0
C822PAN                        231.20400000  9 13  6  1  0  0  0  0   0
C822CO3H                       186.20700000  9 14  4  0  0  0  0  0   0
C822CO2H                       170.20800000  9 14  3  0  0  0  0  0   0
C822O2                         157.18900000  8 13  3  0  0  0  0  0   1
C823PAN                        247.20300000  9 13  7  1  0  0  0  0   0
C823CO3H                       202.20600000  9 14  5  0  0  0  0  0   0
LIMONIC                        186.20700000  9 14  4  0  0  0  0  0   0
C823CO                         156.18100000  8 12  3  0  0  0  0  0   0
C823O                          157.18900000  8 13  3  0  0  0  0  0   0
C823NO3                        203.19400000  8 13  5  1  0  0  0  0   0
C823OOH                        174.19600000  8 14  4  0  0  0  0  0   0
C823OH                         158.19700000  8 14  3  0  0  0  0  0   0
C825O2                         189.18700000  8 13  5  0  0  0  0  0   1
C825O                          173.18800000  8 13  4  0  0  0  0  0   0
C825OOH                        190.19500000  8 14  5  0  0  0  0  0   0
C825OH                         174.19600000  8 14  4  0  0  0  0  0   0
C825CO                         172.18000000  8 12  4  0  0  0  0  0   0
C822O                          141.19000000  8 13  2  0  0  0  0  0   0
C822NO3                        187.19500000  8 13  4  1  0  0  0  0   0
C822OOH                        158.19700000  8 14  3  0  0  0  0  0   0
C822OH                         142.19800000  8 14  2  0  0  0  0  0   0
C824O2                         173.18800000  8 13  4  0  0  0  0  0   1
C824O                          157.18900000  8 13  3  0  0  0  0  0   0
C824OOH                        174.19600000  8 14  4  0  0  0  0  0   0
C824OH                         158.19700000  8 14  3  0  0  0  0  0   0
C824CO                         156.18100000  8 12  3  0  0  0  0  0   0
C624CHO                        128.17100000  7 12  2  0  0  0  0  0   0
C826O2                         189.18700000  8 13  5  0  0  0  0  0   1
C729PAN                        217.17700000  8 11  6  1  0  0  0  0   0
C729CO3H                       172.18000000  8 12  4  0  0  0  0  0   0
C729CO2H                       156.18100000  8 12  3  0  0  0  0  0   0
C729O                          127.16300000  7 11  2  0  0  0  0  0   0
C729NO3                        173.16800000  7 11  4  1  0  0  0  0   0
C729OOH                        144.17000000  7 12  3  0  0  0  0  0   0
C826O                          173.18800000  8 13  4  0  0  0  0  0   0
C826NO3                        219.19300000  8 13  6  1  0  0  0  0   0
C826OOH                        190.19500000  8 14  5  0  0  0  0  0   0
C826OH                         174.19600000  8 14  4  0  0  0  0  0   0
C626CHO                        142.15400000  7 10  3  0  0  0  0  0   0
C730O2                         177.17600000  7 13  5  0  0  0  0  0   1
C624PAN                        205.16600000  7 11  6  1  0  0  0  0   0
C624CO3H                       160.16900000  7 12  4  0  0  0  0  0   0
C624CO2H                       144.17000000  7 12  3  0  0  0  0  0   0
C624O                          115.15200000  6 11  2  0  0  0  0  0   0
C624NO3                        161.15700000  6 11  4  1  0  0  0  0   0
C624OOH                        132.15900000  6 12  3  0  0  0  0  0   0
C624OH                         116.16000000  6 12  2  0  0  0  0  0   0
C624CO                         114.14400000  6 10  2  0  0  0  0  0   0
C625O2                         163.14900000  6 11  5  0  0  0  0  0   1
C625O                          147.15000000  6 11  4  0  0  0  0  0   0
C625OOH                        164.15700000  6 12  5  0  0  0  0  0   0
C625OH                         148.15800000  6 12  4  0  0  0  0  0   0
C730O                          161.17700000  7 13  4  0  0  0  0  0   0
C730NO3                        207.18200000  7 13  6  1  0  0  0  0   0
C730OOH                        178.18400000  7 14  5  0  0  0  0  0   0
C730OH                         162.18500000  7 14  4  0  0  0  0  0   0
C519CHO                        130.14300000  6 10  3  0  0  0  0  0   0
C626PAN                        219.14900000  7  9  7  1  0  0  0  0   0
C626CO3H                       174.15200000  7 10  5  0  0  0  0  0   0
C626CO2H                       158.15300000  7 10  4  0  0  0  0  0   0
C626O                          129.13500000  6  9  3  0  0  0  0  0   0
C626NO3                        175.14000000  6  9  5  1  0  0  0  0   0
C626OOH                        146.14200000  6 10  4  0  0  0  0  0   0
C511CHO                        128.12700000  6  8  3  0  0  0  0  0   0
C519PAN                        207.13800000  6  9  7  1  0  0  0  0   0
C519CO3H                       162.14100000  6 10  5  0  0  0  0  0   0
C519CO2H                       146.14200000  6 10  4  0  0  0  0  0   0
C519O                          117.12400000  5  9  3  0  0  0  0  0   0
C519OOH                        134.13100000  5 10  4  0  0  0  0  0   0
C511PAN                        205.12200000  6  7  7  1  0  0  0  0   0
C511CO3H                       160.12500000  6  8  5  0  0  0  0  0   0
LIMALOOA                       186.20700000  9 14  4  0  0  0  0  0   0
C926O                          185.19900000  9 13  4  0  0  0  0  0   0
C926OOH                        202.20600000  9 14  5  0  0  0  0  0   0
C926OH                         186.20700000  9 14  4  0  0  0  0  0   0
CO25C6CHO                      142.15400000  7 10  3  0  0  0  0  0   0
C627PAN                        219.14900000  7  9  7  1  0  0  0  0   0
CO25C6CO3H                     174.15200000  7 10  5  0  0  0  0  0   0
CO25C6CO2H                     158.15300000  7 10  4  0  0  0  0  0   0
C627O                          129.13500000  6  9  3  0  0  0  0  0   0
C627OOH                        146.14200000  6 10  4  0  0  0  0  0   0
C627OH                         130.14300000  6 10  3  0  0  0  0  0   0
CO2C4GLYOX                     128.12700000  6  8  3  0  0  0  0  0   0
LMKOOA                         186.20700000  9 14  4  0  0  0  0  0   0
LMKOOB                         186.20700000  9 14  4  0  0  0  0  0   0
LMLKAO2                        201.19800000  9 13  5  0  0  0  0  0   1
LMLKBO2                        201.19800000  9 13  5  0  0  0  0  0   1
LMKBOO                         186.20700000  9 14  4  0  0  0  0  0   0
LMLKAO                         185.19900000  9 13  4  0  0  0  0  0   0
LMLKAOOH                       202.20600000  9 14  5  0  0  0  0  0   0
LMLKAOH                        186.20700000  9 14  4  0  0  0  0  0   0
LMLKACO                        184.19100000  9 12  4  0  0  0  0  0   0
LMLKBO                         185.19900000  9 13  4  0  0  0  0  0   0
LMLKBOOH                       202.20600000  9 14  5  0  0  0  0  0   0
LMLKBOH                        186.20700000  9 14  4  0  0  0  0  0   0
LMLKBCO                        184.19100000  9 12  4  0  0  0  0  0   0
C731PAN                        233.17600000  8 11  7  1  0  0  0  0   0
C731CO3H                       188.17900000  8 12  5  0  0  0  0  0   0
C731CO2H                       172.18000000  8 12  4  0  0  0  0  0   0
C731O2                         159.16100000  7 11  4  0  0  0  0  0   1
C732PAN                        249.17500000  8 11  8  1  0  0  0  0   0
C732CO3H                       204.17800000  8 12  6  0  0  0  0  0   0
KLIMONIC                       188.17900000  8 12  5  0  0  0  0  0   0
C732CO                         158.15300000  7 10  4  0  0  0  0  0   0
C732O                          159.16100000  7 11  4  0  0  0  0  0   0
C732NO3                        205.16600000  7 11  6  1  0  0  0  0   0
C732OOH                        176.16800000  7 12  5  0  0  0  0  0   0
C732OH                         160.16900000  7 12  4  0  0  0  0  0   0
C734O2                         191.15900000  7 11  6  0  0  0  0  0   1
C734O                          175.16000000  7 11  5  0  0  0  0  0   0
C734OOH                        192.16700000  7 12  6  0  0  0  0  0   0
C734OH                         176.16800000  7 12  5  0  0  0  0  0   0
C734CO                         174.15200000  7 10  5  0  0  0  0  0   0
C731O                          143.16200000  7 11  3  0  0  0  0  0   0
C731NO3                        189.16700000  7 11  5  1  0  0  0  0   0
C731OOH                        160.16900000  7 12  4  0  0  0  0  0   0
C731OH                         144.17000000  7 12  3  0  0  0  0  0   0
C733O2                         175.16000000  7 11  5  0  0  0  0  0   1
C733O                          159.16100000  7 11  4  0  0  0  0  0   0
C733OOH                        176.16800000  7 12  5  0  0  0  0  0   0
C733OH                         160.16900000  7 12  4  0  0  0  0  0   0
C733CO                         158.15300000  7 10  4  0  0  0  0  0   0
C628OOA                        146.14200000  6 10  4  0  0  0  0  0   0
C628O2                         161.13300000  6  9  5  0  0  0  0  0   1
C628O                          145.13400000  6  9  4  0  0  0  0  0   0
C628OOH                        162.14100000  6 10  5  0  0  0  0  0   0
C628OH                         146.14200000  6 10  4  0  0  0  0  0   0
C629OOA                        146.14200000  6 10  4  0  0  0  0  0   0
C629O2                         161.13300000  6  9  5  0  0  0  0  0   1
C629O                          145.13400000  6  9  4  0  0  0  0  0   0
C629OOH                        162.14100000  6 10  5  0  0  0  0  0   0
C629OH                         146.14200000  6 10  4  0  0  0  0  0   0
C520OOA                        132.11500000  5  8  4  0  0  0  0  0   0
C520O2                         147.10600000  5  7  5  0  0  0  0  0   1
C520O                          131.10700000  5  7  4  0  0  0  0  0   0
C520OOH                        148.11400000  5  8  5  0  0  0  0  0   0
C520OH                         132.11500000  5  8  4  0  0  0  0  0   0
C735OOA                        158.15300000  7 10  4  0  0  0  0  0   0
C735O2                         173.14400000  7  9  5  0  0  0  0  0   1
C735O                          157.14500000  7  9  4  0  0  0  0  0   0
C735OOH                        174.15200000  7 10  5  0  0  0  0  0   0
C735OH                         158.15300000  7 10  4  0  0  0  0  0   0
NLIMO2                         230.24000000 10 16  5  1  0  0  0  0   1
NLIMO                          214.24100000 10 16  4  1  0  0  0  0   0
NLIMOOH                        231.24800000 10 17  5  1  0  0  0  0   0
NLIMALO2                       262.23800000 10 16  7  1  0  0  0  0   1
NLIMALO                        246.23900000 10 16  6  1  0  0  0  0   0
NLIMALOOH                      263.24600000 10 17  7  1  0  0  0  0   0
NLIMALOH                       247.24700000 10 17  6  1  0  0  0  0   0
NLMKAO2                        232.21200000  9 14  6  1  0  0  0  0   1
NLMKAO                         216.21300000  9 14  5  1  0  0  0  0   0
NLMKAOOH                       233.22000000  9 15  6  1  0  0  0  0   0
NC728O2                        222.17300000  7 12  7  1  0  0  0  0   1
NC728O                         206.17400000  7 12  6  1  0  0  0  0   0
NC728OOH                       223.18100000  7 13  7  1  0  0  0  0   0
NC728OH                        207.18200000  7 13  6  1  0  0  0  0   0
NC623O2                        208.14600000  6 10  7  1  0  0  0  0   1
NC623O                         192.14700000  6 10  6  1  0  0  0  0   0
NC623OOH                       209.15400000  6 11  7  1  0  0  0  0   0
NC623OH                        193.15500000  6 11  6  1  0  0  0  0   0
NC826O2                        234.18400000  8 12  7  1  0  0  0  0   1
NC826O                         218.18500000  8 12  6  1  0  0  0  0   0
NC826OOH                       235.19200000  8 13  7  1  0  0  0  0   0
NC826OH                        219.19300000  8 13  6  1  0  0  0  0   0
NC730O2                        222.17300000  7 12  7  1  0  0  0  0   1
NC730O                         206.17400000  7 12  6  1  0  0  0  0   0
NC730OOH                       223.18100000  7 13  7  1  0  0  0  0   0
NC730OH                        207.18200000  7 13  6  1  0  0  0  0   0
CH3SCH2O2                       93.12000000  2  5  2  0  1  0  0  0   1
DMS                             62.13000000  2  6  0  0  1  0  0  0   0
HODMSO2                        111.13500000  2  7  3  0  1  0  0  0   1
CH3SCH2O                        77.12100000  2  5  1  0  1  0  0  0   0
CH3S                            47.09500000  1  3  0  0  1  0  0  0   0
CH3SCH2OOH                      94.12800000  2  6  2  0  1  0  0  0   0
CH3SCHO                         76.11300000  2  4  1  0  1  0  0  0   0
CH3SCH2OH                       78.12900000  2  6  1  0  1  0  0  0   0
DMSO                            78.12900000  2  6  1  0  1  0  0  0   0
DMSO2                           94.12800000  2  6  2  0  1  0  0  0   0
CH3SOO                          79.09300000  1  3  2  0  1  0  0  0   1
CH3SO                           63.09400000  1  3  1  0  1  0  0  0   0
CH3SOO2NO2                     141.09700000  1  3  5  1  1  0  0  0   0
CH3SOOOH                        96.10000000  1  4  3  0  1  0  0  0   0
MSIA                            80.10100000  1  4  2  0  1  0  0  0   0
CH3SO4NO2                      157.09600000  1  3  6  1  1  0  0  0   0
CH3SO2OOH                      112.09900000  1  4  4  0  1  0  0  0   0
MSA                             96.10000000  1  4  3  0  1  0  0  0   0
DMSO2O2                        125.11800000  2  5  4  0  1  0  0  0   1
DMSO2O                         109.11900000  2  5  3  0  1  0  0  0   0
DMSO2OOH                       126.12600000  2  6  4  0  1  0  0  0   0
CH3SO2CHO                      108.11100000  2  4  3  0  1  0  0  0   0
DMSO2OH                        110.12700000  2  6  3  0  1  0  0  0   0
BCAO2                          253.36200000 15 25  3  0  0  0  0  0   1
BCARY                          204.35700000 15 24  0  0  0  0  0  0   0
BCBO2                          253.36200000 15 25  3  0  0  0  0  0   1
BCCO2                          253.36200000 15 25  3  0  0  0  0  0   1
BCAO                           237.36300000 15 25  2  0  0  0  0  0   0
BCANO3                         283.36800000 15 25  4  1  0  0  0  0   0
BCAOOH                         254.37000000 15 26  3  0  0  0  0  0   0
BCAOH                          238.37100000 15 26  2  0  0  0  0  0   0
BCAL                           236.35500000 15 24  2  0  0  0  0  0   0
BCBO                           237.36300000 15 25  2  0  0  0  0  0   0
BCBNO3                         283.36800000 15 25  4  1  0  0  0  0   0
BCBOOH                         254.37000000 15 26  3  0  0  0  0  0   0
BCBCO                          236.35500000 15 24  2  0  0  0  0  0   0
BCCO                           237.36300000 15 25  2  0  0  0  0  0   0
BCCNO3                         283.36800000 15 25  4  1  0  0  0  0   0
BCCOOH                         254.37000000 15 26  3  0  0  0  0  0   0
BCCOH                          238.37100000 15 26  2  0  0  0  0  0   0
BCKET                          206.32900000 14 22  1  0  0  0  0  0   0
BCALO2                         285.36000000 15 25  5  0  0  0  0  0   1
BCALO                          269.36100000 15 25  4  0  0  0  0  0   0
BCALNO3                        315.36600000 15 25  6  1  0  0  0  0   0
BCALOOH                        286.36800000 15 26  5  0  0  0  0  0   0
BCALOH                         270.36900000 15 26  4  0  0  0  0  0   0
BCLKET                         238.32700000 14 22  3  0  0  0  0  0   0
C141PAN                        313.35000000 15 23  6  1  0  0  0  0   0
C141CO3H                       268.35300000 15 24  4  0  0  0  0  0   0
C141CO2H                       252.35400000 15 24  3  0  0  0  0  0   0
C141O                          223.33600000 14 23  2  0  0  0  0  0   0
C141NO3                        269.34100000 14 23  4  1  0  0  0  0   0
C141OOH                        240.34300000 14 24  3  0  0  0  0  0   0
C141OH                         224.34400000 14 24  2  0  0  0  0  0   0
C141CO                         222.32800000 14 22  2  0  0  0  0  0   0
C142O2                         255.33400000 14 23  4  0  0  0  0  0   1
C142O                          239.33500000 14 23  3  0  0  0  0  0   0
C142NO3                        285.34000000 14 23  5  1  0  0  0  0   0
C142OOH                        256.34200000 14 24  4  0  0  0  0  0   0
C142OH                         240.34300000 14 24  3  0  0  0  0  0   0
C143O2                         271.33300000 14 23  5  0  0  0  0  0   1
C143O                          255.33400000 14 23  4  0  0  0  0  0   0
C143NO3                        301.33900000 14 23  6  1  0  0  0  0   0
C143OOH                        272.34100000 14 24  5  0  0  0  0  0   0
C143OH                         256.34200000 14 24  4  0  0  0  0  0   0
C143CO                         254.32600000 14 22  4  0  0  0  0  0   0
C927O2                         187.21500000  9 15  4  0  0  0  0  0   1
C927O                          171.21600000  9 15  3  0  0  0  0  0   0
C927NO3                        217.22100000  9 15  5  1  0  0  0  0   0
C927OOH                        188.22300000  9 16  4  0  0  0  0  0   0
C927OH                         172.22400000  9 16  3  0  0  0  0  0   0
C630O2                         145.13400000  6  9  4  0  0  0  0  0   1
C630O                          129.13500000  6  9  3  0  0  0  0  0   0
C630OOH                        146.14200000  6 10  4  0  0  0  0  0   0
C630OH                         130.14300000  6 10  3  0  0  0  0  0   0
